MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/14/2022 01:00:00,6502.233,742.773,874.080,171.994,359.527,2448.262,558.610,1358.830,2732.701,5146.458,1928.640,845.200,480.092,4396.853,3887.400,1391.899,4917.807
09/14/2022 02:00:00,6208.468,731.996,845.046,157.280,349.104,2362.198,534.187,1293.750,2675.788,5006.116,1872.043,831.303,458.411,4376.584,3845.544,1353.321,4719.747
09/14/2022 03:00:00,5797.924,676.523,841.808,141.756,331.495,2202.449,498.492,1193.957,2533.942,4726.517,1761.949,780.195,422.735,4257.153,3652.992,1286.741,4369.676
09/14/2022 04:00:00,5299.690,613.368,834.243,124.031,309.589,2010.909,451.216,1078.507,2377.506,4348.768,1633.334,729.729,386.444,4091.626,3443.704,1202.890,4000.072
09/14/2022 05:00:00,4802.089,551.284,811.779,109.019,292.185,1809.765,400.860,965.460,2211.096,4015.691,1496.278,698.092,351.128,3927.128,3280.957,1109.183,3656.906
09/14/2022 06:00:00,4454.091,514.982,826.542,96.529,279.150,1668.766,361.835,873.405,2120.394,3778.451,1392.555,661.164,324.255,3798.896,3176.689,1045.896,3409.020
09/14/2022 07:00:00,4250.547,494.345,812.105,88.413,267.113,1547.418,337.865,820.193,2065.549,3605.211,1326.857,625.801,306.041,3706.726,3107.221,1005.497,3232.388
09/14/2022 08:00:00,4091.123,475.394,802.865,83.005,255.546,1474.385,322.142,774.624,2035.475,3468.139,1282.910,600.642,295.302,3636.823,3083.069,974.320,3114.576
09/14/2022 09:00:00,3992.646,468.871,802.116,81.814,246.693,1431.586,314.147,750.627,2017.526,3393.074,1253.820,587.858,290.938,3611.433,3057.316,953.313,3055.966
09/14/2022 10:00:00,3991.050,470.238,808.724,80.902,251.583,1418.742,311.879,750.447,2001.560,3340.203,1259.265,589.976,292.970,3568.441,3083.727,940.129,3064.178
09/14/2022 11:00:00,4131.422,496.386,831.777,82.796,254.329,1489.449,327.651,776.166,2063.450,3419.303,1301.791,607.709,308.554,3604.088,3211.956,1026.083,3207.355
09/14/2022 12:00:00,4441.065,550.903,812.356,90.525,266.834,1625.112,366.600,843.420,2150.410,3576.145,1393.100,650.202,336.203,3689.742,3420.145,1062.016,3454.507
09/14/2022 13:00:00,4541.834,566.028,761.827,94.572,271.670,1698.438,394.898,890.649,2199.763,3678.665,1459.156,684.523,352.250,3758.580,3534.869,1071.789,3585.497
09/14/2022 14:00:00,4716.770,575.531,768.605,98.492,284.038,1783.121,414.449,920.501,2245.287,3788.203,1505.037,693.534,371.522,3767.609,3552.172,1088.097,3673.570
09/14/2022 15:00:00,4958.140,590.648,791.455,105.597,296.249,1878.083,437.884,966.122,2294.233,3957.749,1574.742,707.807,391.876,3817.375,3651.727,1118.463,3838.261
09/14/2022 16:00:00,5324.250,619.424,818.427,117.200,308.006,2024.123,474.950,1040.528,2424.030,4209.597,1671.647,746.765,415.986,3927.251,3749.968,1108.093,4093.099
09/14/2022 17:00:00,5679.863,653.829,846.472,131.464,326.012,2183.484,511.059,1134.216,2518.436,4493.718,1790.796,872.419,440.619,4032.397,3824.015,1172.665,4354.360
09/14/2022 18:00:00,6097.584,699.958,872.970,147.664,341.189,2265.127,550.815,1242.601,2596.465,4776.734,1920.733,1009.473,468.416,4141.969,3922.115,1233.487,4680.700
09/14/2022 19:00:00,6536.761,756.261,904.238,164.532,366.673,2360.272,585.188,1363.170,2672.941,5114.428,2055.260,939.623,498.634,4207.593,4005.688,1311.556,4994.502
09/14/2022 20:00:00,6870.428,789.830,929.828,177.674,380.882,2639.096,611.665,1448.956,2712.348,5312.848,2154.620,911.734,520.849,4275.947,4045.719,1377.716,5242.633
09/14/2022 21:00:00,7153.004,811.028,935.589,187.188,388.835,2754.859,628.534,1504.957,2751.864,5488.703,2231.535,910.392,540.978,4278.897,4099.435,1421.013,5406.105
09/14/2022 22:00:00,7302.163,828.315,937.696,193.242,393.297,2795.044,638.345,1538.775,2724.849,5568.933,2272.008,873.130,550.984,4271.573,4125.430,1457.790,5431.817
09/14/2022 23:00:00,7207.051,825.124,928.905,193.918,388.152,2759.409,633.555,1529.903,2691.403,5508.694,2249.319,775.508,547.938,4263.429,4099.883,1466.154,5331.996
09/15/2022 00:00:00,6905.653,792.348,905.789,186.560,369.297,2623.238,609.017,1459.912,2651.938,5321.173,2176.849,820.179,527.604,4237.283,4027.221,1430.678,5162.134
09/15/2022 01:00:00,6482.816,749.504,872.232,172.431,355.135,2468.977,584.189,1375.513,2599.899,5057.015,2084.740,808.571,498.776,4178.452,3984.511,1359.670,4907.365
09/15/2022 02:00:00,6185.525,721.776,860.947,159.789,348.487,2345.051,565.028,1303.757,2543.034,4871.240,2025.207,778.662,472.106,4149.266,3954.808,1318.578,4671.644
09/15/2022 03:00:00,5754.448,668.234,899.890,143.214,330.014,2166.012,526.236,1197.196,2417.672,4581.758,1913.092,735.736,436.053,4058.716,3798.861,1251.005,4356.181
09/15/2022 04:00:00,5304.780,609.669,898.404,125.463,307.614,1976.065,475.126,1077.843,2267.795,4244.704,1766.719,704.801,396.418,3918.013,3569.535,1169.010,4009.111
09/15/2022 05:00:00,4864.248,555.985,864.631,109.496,283.038,1786.068,425.374,975.250,2130.497,3952.428,1619.186,677.040,360.992,3799.060,3387.500,1092.938,3698.641
09/15/2022 06:00:00,4520.753,513.645,814.280,96.150,268.804,1639.200,385.951,900.085,2023.788,3694.671,1499.692,647.454,335.717,3683.177,3267.474,1032.448,3447.043
09/15/2022 07:00:00,4300.887,500.105,803.226,89.185,262.344,1537.104,359.516,855.898,1997.765,3515.585,1408.262,641.979,317.504,3608.245,3208.839,1000.049,3283.700
09/15/2022 08:00:00,4152.688,479.530,796.881,86.920,253.580,1458.353,340.800,811.516,1976.150,3407.822,1353.855,622.488,306.337,3564.050,3172.698,970.808,3172.756
09/15/2022 09:00:00,4065.374,467.516,743.448,85.974,246.644,1410.023,329.742,795.008,1956.862,3293.087,1318.391,620.386,298.664,3495.194,3160.489,950.997,3108.761
09/15/2022 10:00:00,4062.029,471.339,699.252,85.193,251.479,1406.706,328.515,790.818,1956.664,3250.820,1312.818,634.950,301.225,3505.437,3162.242,941.776,3111.228
09/15/2022 11:00:00,4170.629,496.078,720.160,88.865,256.564,1471.459,342.162,826.255,1961.768,3304.309,1359.691,638.040,315.075,3532.717,3290.188,945.140,3214.074
09/15/2022 12:00:00,4496.523,548.417,757.122,95.563,272.955,1611.760,381.766,905.633,2081.826,3508.814,1462.629,685.129,341.262,3622.781,3519.492,983.951,3479.812
09/15/2022 13:00:00,4598.178,562.866,746.922,98.460,280.313,1690.121,407.011,938.379,2125.779,3622.852,1526.913,699.443,357.608,3695.681,3621.188,991.653,3603.940
09/15/2022 14:00:00,4771.073,570.878,758.858,102.598,287.148,1774.484,418.858,964.916,2135.043,3721.692,1544.583,725.978,378.070,3690.416,3618.596,1013.193,3683.189
09/15/2022 15:00:00,5044.421,597.039,782.114,110.057,295.575,1849.971,430.820,997.654,2149.904,3911.283,1604.245,736.195,399.108,3751.572,3657.725,1061.865,3842.657
09/15/2022 16:00:00,5418.658,623.451,806.621,117.337,306.108,1949.637,461.632,1068.190,2207.048,4155.330,1696.747,754.933,425.209,3866.964,3723.138,1111.805,4030.466
09/15/2022 17:00:00,5816.337,654.506,833.164,127.713,318.151,2078.043,482.527,1127.233,2284.450,4426.864,1742.015,792.568,450.557,4034.014,3794.194,1168.340,4228.970
09/15/2022 18:00:00,6219.034,695.718,865.096,140.529,331.774,2177.117,512.614,1206.630,2341.802,4712.306,1799.764,840.897,478.267,4145.782,3865.637,1228.198,4444.233
09/15/2022 19:00:00,6613.653,731.378,897.019,151.199,347.603,2295.957,546.328,1295.853,2410.749,5015.013,1911.566,851.744,501.408,4291.264,3904.209,1294.983,4685.561
09/15/2022 20:00:00,6919.675,758.909,919.905,162.863,360.968,2396.159,572.518,1373.130,2460.695,5227.305,2010.823,880.384,512.631,4417.267,3914.559,1361.590,4873.379
09/15/2022 21:00:00,7164.714,763.502,913.688,171.365,365.395,2477.793,592.704,1424.055,2504.257,5376.468,2090.004,893.981,524.317,4523.827,3904.777,1410.118,4963.411
09/15/2022 22:00:00,7298.073,778.152,917.110,174.500,362.761,2447.493,588.877,1425.227,2532.477,5444.609,2135.221,906.304,531.415,4562.354,3892.155,1445.463,4995.552
09/15/2022 23:00:00,7156.428,769.360,909.244,174.028,364.293,2454.281,591.895,1378.652,2448.214,5384.783,2113.275,866.460,527.620,4484.288,3823.657,1448.013,4953.286
09/16/2022 00:00:00,6869.996,748.264,891.153,171.426,346.695,2371.019,564.013,1356.911,2434.504,5193.904,2034.882,837.189,500.493,4378.091,3795.090,1411.703,4826.978
09/16/2022 01:00:00,6499.829,731.412,862.246,162.972,341.897,2270.459,536.278,1304.136,2343.998,4992.367,1925.651,800.203,480.601,4324.845,3778.377,1349.294,4612.152
09/16/2022 02:00:00,6262.237,714.644,856.013,150.922,332.485,2158.988,517.936,1236.127,2271.945,4818.188,1866.274,769.575,464.183,4255.241,3731.404,1309.351,4426.109
09/16/2022 03:00:00,5876.413,660.021,886.580,136.911,316.588,2013.390,487.853,1152.717,2162.569,4550.577,1758.896,737.963,436.087,4128.972,3604.862,1246.863,4198.068
09/16/2022 04:00:00,5446.585,608.915,833.452,121.400,298.862,1879.106,440.931,1052.703,2061.702,4217.182,1630.831,679.941,403.250,3970.805,3427.486,1167.482,3885.253
09/16/2022 05:00:00,4984.880,557.009,780.650,107.661,287.067,1736.957,395.373,991.345,1911.027,3929.859,1505.754,636.231,368.852,3812.974,3267.981,1091.321,3575.814
09/16/2022 06:00:00,4671.458,515.807,829.738,97.334,276.526,1611.535,363.709,913.463,1862.255,3690.355,1413.079,588.674,340.537,3705.421,3154.595,1025.473,3381.236
09/16/2022 07:00:00,4437.395,485.245,819.207,90.248,268.049,1513.016,340.005,855.166,1816.601,3487.341,1351.418,566.970,320.076,3608.867,3089.013,987.854,3232.653
09/16/2022 08:00:00,4270.746,473.683,805.543,85.659,258.435,1442.083,327.041,818.870,1760.741,3385.255,1304.648,568.713,307.055,3560.595,3046.208,965.687,3139.034
09/16/2022 09:00:00,4168.806,460.550,753.396,85.802,251.948,1411.251,324.675,784.800,1766.395,3297.323,1277.930,572.122,300.577,3520.251,3004.222,950.600,3077.190
09/16/2022 10:00:00,4163.631,462.051,750.304,85.910,255.360,1418.956,325.288,791.495,1748.945,3284.733,1273.194,576.769,302.687,3503.516,3046.125,940.949,3069.736
09/16/2022 11:00:00,4257.113,480.849,715.677,89.064,260.061,1483.681,338.266,814.372,1828.936,3374.129,1314.795,593.762,318.293,3511.222,3191.045,950.348,3152.574
09/16/2022 12:00:00,4520.570,525.568,733.861,95.197,273.379,1609.423,375.050,878.525,1936.131,3573.181,1412.585,628.114,342.736,3607.368,3426.690,985.327,3405.359
09/16/2022 13:00:00,4644.932,552.600,746.253,98.577,280.311,1687.861,399.361,924.632,2041.318,3712.428,1486.095,651.039,358.034,3703.714,3564.567,995.370,3560.449
09/16/2022 14:00:00,4868.247,568.547,763.153,103.491,293.113,1777.871,413.142,957.243,2072.090,3840.315,1525.083,656.792,378.473,3755.478,3558.906,1019.024,3660.456
09/16/2022 15:00:00,5196.708,595.523,790.873,108.821,304.865,1893.083,427.968,1017.823,2110.758,4062.125,1567.014,672.069,401.046,3806.455,3590.941,1076.513,3762.654
09/16/2022 16:00:00,5649.712,628.129,822.228,118.694,320.149,2033.346,450.246,1084.625,2162.581,4391.223,1614.867,686.214,428.896,3920.614,3606.877,1149.051,3910.558
09/16/2022 17:00:00,6127.038,663.791,866.212,132.668,323.029,2099.469,484.135,1151.239,2203.278,4718.365,1695.099,704.817,451.518,4091.590,3608.064,1232.958,4067.296
09/16/2022 18:00:00,6605.203,704.887,904.373,139.631,321.877,2113.818,499.413,1177.400,2271.496,5035.913,1810.054,729.145,475.101,4216.528,3679.222,1305.583,4261.017
09/16/2022 19:00:00,7111.210,744.657,933.906,142.064,322.161,2109.032,522.176,1214.286,2342.353,5351.485,1935.444,771.905,500.855,4386.107,3735.977,1367.572,4488.316
09/16/2022 20:00:00,7449.895,773.141,953.610,147.253,327.136,2132.954,552.887,1223.228,2356.823,5519.502,2054.494,806.852,523.952,4513.252,3690.825,1445.091,4642.964
09/16/2022 21:00:00,7690.091,796.809,960.537,152.093,326.691,2152.760,576.193,1240.378,2381.829,5682.683,2071.935,833.202,536.911,4592.001,3712.807,1488.358,4716.248
09/16/2022 22:00:00,7781.136,809.035,974.732,154.030,328.056,2164.089,591.122,1267.131,2412.661,5713.339,2116.294,847.842,545.107,4640.130,3750.753,1516.727,4789.928
09/16/2022 23:00:00,7647.517,799.594,976.282,152.793,329.466,2181.384,587.817,1267.247,2419.310,5651.787,2102.886,844.690,540.232,4649.831,3764.650,1516.225,4802.009
09/17/2022 00:00:00,7285.747,765.940,941.137,151.351,325.220,2142.528,563.107,1241.185,2382.838,5427.376,2018.269,823.497,514.077,4599.886,3730.450,1479.193,4687.442
09/17/2022 01:00:00,6825.785,724.373,900.614,147.449,322.408,2089.234,531.576,1193.140,2311.846,5214.519,1894.031,791.198,490.471,4491.791,3668.300,1413.730,4508.069
09/17/2022 02:00:00,6491.321,701.032,880.816,142.086,312.268,2037.988,509.076,1165.411,2186.224,5041.742,1818.506,775.987,467.059,4321.907,3642.673,1364.285,4364.254
09/17/2022 03:00:00,6111.073,663.114,852.219,131.435,297.724,1961.715,478.585,1114.618,2079.779,4791.434,1729.566,761.222,436.748,4187.660,3528.684,1312.247,4175.146
09/17/2022 04:00:00,5736.059,619.551,840.228,120.476,282.613,1853.358,439.586,1050.264,1980.295,4540.558,1617.141,739.118,404.236,4054.148,3423.437,1256.295,3953.380
09/17/2022 05:00:00,5354.776,576.906,794.964,110.641,270.448,1737.556,397.286,971.061,1859.549,4263.611,1497.479,686.783,373.614,3908.349,3283.393,1192.113,3683.841
09/17/2022 06:00:00,5024.391,531.311,878.714,100.705,261.648,1617.920,363.857,912.508,1780.222,4012.215,1394.340,646.250,344.445,3815.126,3201.505,1135.408,3472.587
09/17/2022 07:00:00,4789.600,498.436,893.550,93.640,252.759,1533.630,339.690,850.798,1709.054,3843.713,1320.945,631.216,324.921,3738.898,3132.513,1092.609,3307.231
09/17/2022 08:00:00,4591.423,470.595,882.870,89.887,244.736,1471.797,325.453,807.332,1669.388,3712.763,1306.924,617.324,311.823,3658.841,3087.546,1056.216,3200.158
09/17/2022 09:00:00,4469.959,462.786,879.089,87.469,240.431,1439.467,319.494,798.914,1639.499,3578.555,1293.199,607.432,303.056,3604.646,3072.406,1033.952,3120.493
09/17/2022 10:00:00,4384.203,459.830,875.354,86.380,242.421,1422.893,315.602,795.725,1624.066,3514.550,1270.842,610.012,301.267,3543.486,3098.453,1015.700,3081.788
09/17/2022 11:00:00,4376.810,459.648,874.460,88.046,246.411,1440.442,318.746,779.475,1638.478,3526.490,1281.104,612.010,305.369,3526.521,3110.521,1005.919,3118.121
09/17/2022 12:00:00,4441.707,465.964,882.011,91.676,250.202,1503.157,333.967,812.752,1657.919,3545.953,1315.425,620.012,312.966,3555.179,3185.479,1015.598,3191.547
09/17/2022 13:00:00,4492.809,494.948,748.901,95.078,247.801,1528.339,352.721,844.797,1714.518,3593.701,1361.620,617.530,313.815,3593.635,3262.061,1033.487,3245.233
09/17/2022 14:00:00,4858.796,535.418,793.957,104.508,255.957,1649.135,372.143,919.909,1743.388,3807.691,1378.708,642.278,339.269,3647.676,3344.586,1106.260,3434.125
09/17/2022 15:00:00,5343.449,584.664,809.014,117.981,270.353,1771.112,383.316,1005.588,1791.706,4150.494,1425.635,683.363,368.793,3739.738,3433.348,1196.304,3672.456
09/17/2022 16:00:00,5882.954,630.864,882.292,130.392,280.513,1888.239,391.951,1071.126,1852.830,4510.685,1455.427,716.262,401.038,3897.118,3490.299,1288.669,3923.011
09/17/2022 17:00:00,6487.223,676.904,944.537,138.175,299.752,2040.094,403.292,1160.666,1904.759,4904.321,1480.461,750.164,434.890,4043.787,3544.111,1378.416,4239.208
09/17/2022 18:00:00,6998.816,720.296,978.530,155.946,318.070,2252.324,433.538,1273.887,1956.048,5239.456,1514.663,780.308,471.883,4186.714,3587.045,1452.248,4553.475
09/17/2022 19:00:00,7428.818,758.540,1002.031,174.698,342.493,2434.607,459.037,1367.742,2018.631,5508.241,1603.642,807.859,508.148,4353.865,3613.039,1513.685,4808.000
09/17/2022 20:00:00,7732.609,793.548,1022.450,188.270,363.412,2600.209,485.139,1448.000,2071.812,5697.626,1669.455,838.121,535.840,4491.602,3641.499,1560.495,4937.248
09/17/2022 21:00:00,7922.485,820.458,1033.185,197.215,378.149,2724.114,493.404,1513.155,2104.143,5835.351,1760.940,861.427,556.070,4556.688,3659.810,1587.412,5069.632
09/17/2022 22:00:00,7963.009,838.290,1034.498,205.075,379.393,2716.258,502.382,1550.313,2128.479,5906.685,1799.512,882.141,567.867,4584.496,3687.505,1608.172,5144.759
09/17/2022 23:00:00,7882.965,841.563,1025.515,200.755,371.442,2640.764,504.844,1514.049,2187.522,5867.579,1810.505,878.087,565.980,4587.327,3695.508,1607.171,5168.738
09/18/2022 00:00:00,7628.992,811.357,1004.366,195.351,367.587,2482.715,504.243,1456.311,2166.750,5682.926,1790.590,859.601,543.520,4524.418,3644.669,1570.375,5057.656
09/18/2022 01:00:00,7230.730,766.076,972.489,187.330,359.820,2516.070,491.560,1377.969,2110.575,5418.454,1754.439,791.495,517.406,4419.200,3570.915,1495.560,4832.563
09/18/2022 02:00:00,6944.514,743.250,952.137,178.698,351.708,2436.459,480.945,1310.572,2048.830,5279.791,1725.579,768.297,494.945,4280.103,3530.686,1449.749,4654.405
09/18/2022 03:00:00,6606.107,703.052,930.359,166.823,340.063,2336.967,455.464,1265.130,1957.418,5062.073,1653.844,736.512,467.695,4137.036,3416.794,1391.961,4418.181
09/18/2022 04:00:00,6243.185,655.334,907.824,153.731,325.307,2215.950,422.512,1182.030,1836.520,4844.699,1561.077,707.311,433.340,4014.141,3267.665,1326.686,4173.317
09/18/2022 05:00:00,5853.416,595.815,966.567,140.830,314.575,2097.359,384.869,1102.745,1734.298,4600.163,1456.214,677.253,399.886,3870.418,3124.570,1260.588,3917.605
09/18/2022 06:00:00,5497.029,554.301,980.660,129.287,302.677,1950.214,355.750,1023.932,1661.548,4316.674,1362.489,656.621,372.892,3799.808,3044.309,1197.949,3724.847
09/18/2022 07:00:00,5208.955,524.027,938.874,120.948,287.899,1848.107,334.077,963.776,1593.782,4121.593,1292.973,632.852,352.204,3706.092,2973.394,1148.887,3567.477
09/18/2022 08:00:00,4990.526,506.288,925.575,114.835,276.450,1778.674,318.113,919.665,1549.924,3995.275,1243.858,614.043,334.277,3640.375,2943.399,1111.084,3436.310
09/18/2022 09:00:00,4824.074,490.360,917.465,110.948,269.636,1824.608,307.264,892.144,1534.484,3870.330,1211.122,592.208,324.278,3583.866,2941.591,1083.923,3323.793
09/18/2022 10:00:00,4723.693,483.065,909.848,109.316,264.494,1682.896,301.480,885.519,1516.776,3776.357,1194.441,574.486,317.832,3533.883,2933.379,1059.178,3238.606
09/18/2022 11:00:00,4644.537,485.760,850.560,109.036,259.247,1586.584,300.095,867.256,1485.924,3696.729,1194.886,584.885,319.861,3510.243,2938.067,1039.961,3204.405
09/18/2022 12:00:00,4633.891,501.950,775.889,108.439,253.786,1615.641,305.591,873.611,1558.781,3694.274,1207.755,595.814,324.759,3505.955,3001.388,1039.706,3220.110
09/18/2022 13:00:00,4656.587,519.781,777.486,107.618,249.183,1607.040,312.964,875.853,1534.673,3706.806,1224.543,594.576,327.897,3522.083,3059.568,1051.556,3243.227
09/18/2022 14:00:00,5039.396,563.613,805.720,111.982,271.823,1712.548,336.139,942.410,1574.953,3916.149,1296.149,619.618,357.457,3562.610,3142.823,1134.770,3484.664
09/18/2022 15:00:00,5597.862,628.627,860.076,126.539,297.777,1928.918,374.151,1039.898,1687.195,4277.430,1366.234,646.143,398.396,3687.516,3238.834,1237.794,3827.066
09/18/2022 16:00:00,6207.526,691.339,928.895,144.964,316.133,2164.363,423.238,1159.133,1797.966,4659.045,1488.815,698.753,441.502,3837.549,3309.295,1328.997,4162.555
09/18/2022 17:00:00,6813.678,755.796,978.771,165.524,320.421,2285.589,468.269,1281.489,1855.622,5037.202,1650.700,737.106,492.856,3986.645,3387.924,1412.291,4459.694
09/18/2022 18:00:00,7408.095,814.370,1018.761,168.786,325.205,2310.120,507.553,1309.985,1920.102,5399.517,1768.002,771.563,542.417,4126.476,3436.350,1492.773,4750.838
09/18/2022 19:00:00,7878.249,861.833,1051.866,169.052,329.716,2340.885,539.286,1332.317,1960.534,5626.341,1845.467,806.381,583.753,4277.859,3490.375,1557.811,5073.639
09/18/2022 20:00:00,8202.644,897.703,1066.125,173.398,350.972,2525.903,564.773,1389.666,2013.320,5850.318,1879.511,832.415,617.172,4408.973,3539.225,1602.166,5331.408
09/18/2022 21:00:00,8398.347,919.367,1066.909,199.095,374.752,2757.970,575.501,1510.137,2072.047,5972.636,1927.941,844.123,637.025,4505.982,3596.840,1626.325,5571.041
09/18/2022 22:00:00,8471.624,933.975,1066.892,219.241,396.275,2962.539,593.768,1596.682,2128.512,6042.462,2021.117,852.492,646.936,4559.776,3657.872,1645.153,5720.481
09/18/2022 23:00:00,8403.249,936.982,1063.182,228.656,401.631,3043.593,599.765,1671.481,2167.264,6029.104,2061.603,862.739,649.083,4598.765,3692.809,1649.331,5762.953
09/19/2022 00:00:00,8139.563,907.570,1031.113,225.427,397.296,2981.878,584.506,1637.772,2188.483,5878.092,2021.694,850.270,629.293,4554.253,3678.413,1612.217,5652.960
09/19/2022 01:00:00,7726.226,871.966,988.856,215.291,399.347,2866.693,559.410,1554.016,2122.978,5604.605,1944.429,823.664,602.551,4436.612,3632.047,1537.567,5398.973
09/19/2022 02:00:00,7332.470,841.086,960.943,203.367,382.298,2768.620,537.318,1496.048,2096.384,5411.391,1884.001,794.920,575.043,4341.216,3604.157,1477.050,5163.877
09/19/2022 03:00:00,6830.450,784.319,981.766,188.247,362.667,2603.712,499.672,1403.516,1983.788,5120.735,1768.184,750.172,536.631,4204.494,3482.783,1394.424,4838.884
09/19/2022 04:00:00,6314.746,715.207,996.292,173.122,346.620,2418.434,453.146,1290.919,1830.492,4808.722,1629.046,703.117,494.324,4053.998,3313.638,1306.265,4484.148
09/19/2022 05:00:00,5832.145,657.513,1000.793,158.297,329.704,2229.496,407.145,1197.039,1697.613,4485.715,1488.012,655.094,452.826,3899.623,3188.611,1217.554,4134.970
09/19/2022 06:00:00,5438.398,613.450,993.247,143.659,321.779,2072.854,369.373,1119.104,1613.572,4188.085,1374.866,609.927,419.655,3768.578,3111.143,1151.918,3853.545
09/19/2022 07:00:00,5168.080,586.232,1008.960,133.555,311.708,1947.518,345.554,1043.454,1569.977,4011.779,1295.802,586.478,395.821,3696.208,3060.277,1098.608,3648.575
09/19/2022 08:00:00,4978.345,557.947,990.148,127.029,301.737,1857.231,328.856,989.881,1533.447,3870.209,1243.534,565.054,376.134,3630.055,3036.717,1064.929,3497.920
09/19/2022 09:00:00,4849.346,546.360,987.607,125.668,296.026,1807.699,318.401,967.023,1537.767,3750.720,1209.726,553.134,365.271,3584.572,3020.145,1040.405,3405.965
09/19/2022 10:00:00,4796.185,546.730,981.965,125.582,296.772,1806.632,317.384,965.258,1490.950,3724.295,1207.561,562.191,365.357,3560.671,3045.675,1020.735,3374.504
09/19/2022 11:00:00,4932.356,577.203,995.111,130.310,304.817,1881.213,333.539,1006.231,1590.463,3803.470,1253.614,570.322,378.177,3582.957,3189.558,1027.044,3497.861
09/19/2022 12:00:00,5228.505,624.272,999.307,136.985,311.774,1999.904,373.943,1082.732,1743.964,3966.196,1360.032,616.305,405.298,3658.436,3450.983,1064.580,3749.630
09/19/2022 13:00:00,5341.401,656.503,965.912,138.024,318.603,2072.672,403.373,1130.383,1851.078,4094.374,1438.552,625.100,424.116,3714.785,3596.637,1073.228,3898.577
09/19/2022 14:00:00,5624.076,684.447,852.967,142.923,332.264,2150.200,424.807,1189.684,1900.695,4286.092,1513.991,646.267,454.345,3760.407,3589.122,1109.342,4061.747
09/19/2022 15:00:00,6134.049,739.912,876.013,155.009,350.201,2300.163,455.913,1273.027,1948.825,4611.676,1605.495,677.974,491.511,3852.890,3645.107,1181.031,4342.387
09/19/2022 16:00:00,6774.383,805.035,926.149,163.579,370.900,2503.091,493.584,1392.227,2022.397,5015.717,1726.082,736.643,540.263,3986.680,3722.457,1281.842,4747.015
09/19/2022 17:00:00,7409.853,859.260,977.377,187.664,398.350,2735.710,532.515,1515.722,2155.717,5435.197,1870.410,791.099,588.183,4120.131,3850.612,1389.929,5171.166
09/19/2022 18:00:00,7960.046,912.518,1020.058,208.395,424.849,2957.805,573.514,1648.815,2237.708,5851.121,2008.862,853.088,629.354,4276.065,3947.833,1478.779,5623.915
09/19/2022 19:00:00,8454.358,961.842,1061.752,226.654,442.586,3159.327,614.807,1767.855,2368.086,6148.891,2137.972,907.049,668.103,4421.379,4035.457,1543.729,5990.325
09/19/2022 20:00:00,8741.823,993.899,1076.541,240.649,447.959,3301.965,651.956,1862.220,2401.164,6234.462,2234.767,936.226,692.257,4532.879,4105.632,1595.445,6196.743
09/19/2022 21:00:00,8933.416,1013.713,1079.251,249.161,469.057,3393.808,682.505,1912.209,2468.160,6341.861,2280.225,949.993,707.620,4601.033,4169.234,1634.875,6279.694
09/19/2022 22:00:00,8949.338,1023.790,1070.710,254.523,468.670,3382.407,698.071,1947.681,2508.890,6389.820,2287.300,950.130,712.160,4656.052,4213.510,1661.547,6276.312
09/19/2022 23:00:00,8797.508,1004.709,1055.601,253.893,463.136,3368.013,697.194,1928.295,2504.210,6286.044,2291.581,938.508,700.114,4660.464,4213.071,1656.482,6168.788
09/20/2022 00:00:00,8482.807,970.090,1032.175,248.640,451.248,3254.605,675.373,1858.426,2519.116,6077.169,2249.664,929.466,666.694,4614.494,4158.022,1620.472,5979.778
09/20/2022 01:00:00,8007.730,916.612,989.418,233.011,433.314,3095.699,636.090,1764.149,2439.796,5832.173,2177.286,896.694,624.288,4517.755,4065.429,1545.134,5696.155
09/20/2022 02:00:00,7593.443,876.612,961.149,217.995,429.187,2949.101,608.106,1674.178,2342.785,5580.400,2099.856,860.146,587.001,4439.187,3988.711,1480.462,5419.113
09/20/2022 03:00:00,7052.859,816.754,940.154,199.932,402.148,2761.077,571.949,1556.071,2179.775,5269.688,1967.945,812.256,541.922,4327.376,3828.502,1402.136,5053.262
09/20/2022 04:00:00,6521.135,750.935,953.799,180.988,373.684,2547.593,521.500,1436.400,2056.600,4937.841,1803.748,766.286,494.442,4161.675,3611.468,1313.616,4644.227
09/20/2022 05:00:00,5964.876,673.632,952.934,163.100,356.135,2325.907,472.533,1310.007,1873.148,4619.348,1658.369,706.965,447.953,3973.464,3430.769,1217.635,4253.164
09/20/2022 06:00:00,5540.308,617.971,949.635,148.723,340.917,2159.927,436.288,1205.530,1768.514,4350.841,1542.668,676.319,408.579,3834.347,3308.292,1147.157,3972.205
09/20/2022 07:00:00,5257.990,583.496,929.673,138.418,326.078,2029.032,410.194,1140.461,1724.203,4156.404,1462.400,643.964,380.277,3736.774,3208.335,1106.979,3759.566
09/20/2022 08:00:00,5055.742,565.577,943.714,130.219,321.328,1931.261,393.263,1087.319,1684.386,4016.362,1413.147,618.807,361.265,3666.085,3158.744,1074.396,3600.541
09/20/2022 09:00:00,4901.960,555.559,966.969,126.714,309.058,1872.169,384.808,1037.209,1650.361,3912.903,1384.426,612.294,352.584,3606.624,3150.797,1051.839,3491.546
